SR_NO,TIME_STR,WIND_DIR,WIND_SP,TEMP_DEG,DEWPOINT_DEG,PRESSURE_MBAR,QNH_MBAR,QFE_MBAR,TIME_VAL
1,00:00,71,7.5,-13.4,0,985.3,985,985.3,0
2,00:01,79,7.3,-13.5,0,985.3,985,985.3,60
3,00:02,84,7.6,-13.5,0,985.3,985,985.3,120
4,00:03,94,8.2,-13.5,0,985.3,985,985.3,180
5,00:04,91,9,-13.5,0,985.3,985,985.3,240
6,00:05,89,8.7,-13.6,0,985.2,985,985.2,300
7,00:06,87,8.1,-13.8,0,985.2,985,985.2,360
8,00:07,83,7.9,-13.9,0,985.2,985,985.2,420
9,00:08,82,8,-14,0,985.2,985,985.2,480
10,00:09,81,8.1,-14,0,985.2,985,985.2,540
11,00:10,79,8,-14,0,985.2,985,985.2,600
12,00:11,75,8.6,-13.9,0,985.2,985,985.2,660
13,00:12,74,8.4,-13.9,0,985.2,985,985.2,720
14,00:13,73,8.1,-13.8,0,985.2,985,985.2,780
15,00:14,69,7.9,-13.8,0,985.2,985,985.2,840
16,00:15,73,8.3,-13.8,0,985.2,985,985.2,900
17,00:16,70,8.8,-13.8,0,985.2,985,985.2,960
18,00:17,69,7.6,-13.8,0,985.2,985,985.2,1020
19,00:18,76,7,-13.7,0,985.2,985,985.2,1080
20,00:19,67,7.3,-13.7,0,985.2,985,985.2,1140
21,00:20,81,7.4,-13.7,0,985.2,985,985.2,1200
22,00:21,83,7,-13.7,0,985.2,985,985.2,1260
23,00:22,77,6.9,-13.7,0,985.2,985,985.2,1320
24,00:23,87,6.9,-13.8,0,985.1,985,985.1,1380
25,00:24,79,6.9,-13.8,0,985.1,985,985.1,1440
26,00:25,75,6.9,-13.8,0,985.2,985,985.2,1500
27,00:26,75,7.2,-13.8,0,985.2,985,985.2,1560
28,00:27,72,7.1,-13.7,0,985.2,985,985.2,1620
29,00:28,75,7.4,-13.7,0,985.2,985,985.2,1680
30,00:29,73,7,-13.6,0,985.2,985,985.2,1740
31,00:30,72,7.2,-13.6,0,985.2,985,985.2,1800
32,00:31,76,6.7,-13.6,0,985.2,985,985.2,1860
33,00:32,75,6.9,-13.6,0,985.2,985,985.2,1920
34,00:33,83,6.9,-13.5,0,985.2,985,985.2,1980
35,00:34,74,6.9,-13.5,0,985.2,985,985.2,2040
36,00:35,74,7.1,-13.5,0,985.2,985,985.2,2100
37,00:36,76,8.1,-13.5,0,985.2,985,985.2,2160
38,00:37,70,8.2,-13.5,0,985.2,985,985.2,2220
39,00:38,75,7.8,-13.5,0,985.2,985,985.2,2280
40,00:39,70,7.6,-13.5,0,985.2,985,985.2,2340
41,00:40,73,7.4,-13.5,0,985.2,985,985.2,2400
42,00:41,72,7.2,-13.6,0,985.2,985,985.2,2460
43,00:42,72,7.4,-13.6,0,985.2,985,985.2,2520
44,00:43,73,7.6,-13.6,0,985.1,985,985.1,2580
45,00:44,68,7.2,-13.6,0,985.2,985,985.2,2640
46,00:45,66,6.9,-13.5,0,985.2,985,985.2,2700
47,00:46,63,7.4,-13.5,0,985.2,985,985.2,2760
48,00:47,73,8.2,-13.5,0,985.1,985,985.1,2820
49,00:48,71,9,-13.5,0,985.1,985,985.1,2880
50,00:49,77,8.1,-13.5,0,985.1,985,985.1,2940
51,00:50,73,8.2,-13.4,0,985.1,985,985.1,3000
52,00:51,72,7.6,-13.4,0,985.1,985,985.1,3060
53,00:52,69,7.8,-13.4,0,985.1,985,985.1,3120
54,00:53,61,7.8,-13.4,0,985.1,985,985.1,3180
55,00:54,57,8.8,-13.4,0,985.1,985,985.1,3240
56,00:55,54,7.9,-13.4,0,985.1,985,985.1,3300
57,00:56,49,7.3,-13.4,0,985.1,985,985.1,3360
58,00:57,47,7,-13.4,0,985.1,985,985.1,3420
59,00:58,51,7.1,-13.4,0,985.1,985,985.1,3480
60,00:59,54,7,-13.4,0,985.1,985,985.1,3540
61,01:00,56,7.3,-13.4,0,985.1,985,985.1,3600
62,01:01,54,7.2,-13.4,0,985.2,985,985.2,3660
63,01:02,53,7.1,-13.4,0,985.2,985,985.2,3720
64,01:03,52,6.6,-13.4,0,985.2,985,985.2,3780
65,01:04,55,6.7,-13.4,0,985.2,985,985.2,3840
66,01:05,64,6.2,-13.4,0,985.2,985,985.2,3900
67,01:06,73,5.5,-13.4,0,985.2,985,985.2,3960
68,01:07,77,6,-13.4,0,985.2,985,985.2,4020
69,01:08,72,7.8,-13.4,0,985.2,985,985.2,4080
70,01:09,71,8.7,-13.5,0,985.2,985,985.2,4140
71,01:10,77,8,-13.4,0,985.2,985,985.2,4200
72,01:11,71,7.9,-13.4,0,985.2,985,985.2,4260
73,01:12,73,7.6,-13.4,0,985.2,985,985.2,4320
74,01:13,76,7,-13.4,0,985.2,985,985.2,4380
75,01:14,71,6.8,-13.4,0,985.2,985,985.2,4440
76,01:15,73,6.8,-13.4,0,985.2,985,985.2,4500
77,01:16,69,6.3,-13.4,0,985.2,985,985.2,4560
78,01:17,67,6.8,-13.4,0,985.2,985,985.2,4620
79,01:18,70,6.7,-13.5,0,985.2,985,985.2,4680
80,01:19,74,6.9,-13.5,0,985.2,985,985.2,4740
81,01:20,78,7,-13.5,0,985.2,985,985.2,4800
82,01:21,71,6.6,-13.5,0,985.2,985,985.2,4860
83,01:22,70,6.4,-13.5,0,985.2,985,985.2,4920
