SR_NO,TIME_STR,WIND_DIR,WIND_SP,TEMP_DEG,DEWPOINT_DEG,PRESSURE_MBAR,QNH_MBAR,QFE_MBAR,TIME_VAL
1,00:00,94,10.8,-4.5,0,978.1,978,978.1,0
2,00:01,93,12.2,-4.6,0,978.1,978,978.1,60
3,00:02,90,10.9,-4.5,0,978.2,978,978.2,120
4,00:03,88,11.4,-4.5,0,978.1,978,978.1,180
5,00:04,81,12,-4.5,0,978.1,978,978.1,240
6,00:05,79,11.5,-4.4,0,978.2,978,978.2,300
7,00:06,87,12.3,-4.3,0,978.2,978,978.2,360
8,00:07,87,13.2,-4.2,0,978.2,978,978.2,420
9,00:08,85,12.8,-4.2,0,978.1,978,978.1,480
10,00:09,86,13,-4.2,0,978.2,978,978.2,540
11,00:10,86,13.3,-4.2,0,978.1,978,978.1,600
12,00:11,87,12.5,-4.3,0,978.2,978,978.2,660
13,00:12,82,12.6,-4.5,0,978.2,978,978.2,720
14,00:13,89,13.4,-4.6,0,978.1,978,978.1,780
15,00:14,90,14.2,-4.7,0,978.1,978,978.1,840
16,00:15,87,12.6,-4.7,0,978.1,978,978.1,900
17,00:16,89,13.2,-4.7,0,978.1,978,978.1,960
18,00:17,94,13.7,-4.7,0,978,978,978,1020
19,00:18,92,14.3,-4.7,0,977.9,978,977.9,1080
20,00:19,87,12.7,-4.8,0,978.1,978,978.1,1140
21,00:20,87,13.5,-4.8,0,978,978,978,1200
22,00:21,88,13.3,-4.8,0,978,978,978,1260
23,00:22,89,14.1,-4.7,0,977.9,978,977.9,1320
24,00:23,92,13.9,-4.8,0,977.9,978,977.9,1380
25,00:24,92,13.2,-4.9,0,978,978,978,1440
26,00:25,94,12.9,-5,0,978,978,978,1500
27,00:26,90,12.9,-5.2,0,978,978,978,1560
28,00:27,87,13,-5.2,0,978,978,978,1620
29,00:28,85,12.6,-5.2,0,978,978,978,1680
30,00:29,91,11.7,-5.2,0,978,978,978,1740
31,00:30,89,13.8,-5.2,0,978,978,978,1800
32,00:31,87,14.1,-5.3,0,977.9,978,977.9,1860
33,00:32,87,13.6,-5.2,0,977.9,978,977.9,1920
34,00:33,89,12.8,-5,0,978,978,978,1980
35,00:34,89,13.1,-5,0,978,978,978,2040
36,00:35,84,14.2,-5.2,0,977.9,978,977.9,2100
37,00:36,83,14,-5.2,0,977.9,978,977.9,2160
38,00:37,83,12.6,-5,0,978,978,978,2220
39,00:38,85,12.9,-4.9,0,978,978,978,2280
40,00:39,85,13.7,-4.9,0,977.9,978,977.9,2340
41,00:40,85,13.3,-5.1,0,977.9,978,977.9,2400
42,00:41,87,13.7,-5.1,0,977.9,978,977.9,2460
43,00:42,85,14,-5.1,0,977.9,978,977.9,2520
44,00:43,90,14.8,-5.1,0,977.8,977.6,977.8,2580
45,00:44,87,13.8,-5.1,0,977.9,977.9,977.9,2640
46,00:45,85,13.4,-5.2,0,977.9,977.8,977.9,2700
47,00:46,85,14.2,-5.3,0,977.8,977.8,977.8,2760
48,00:47,87,13.5,-5.2,0,977.9,978,977.9,2820
49,00:48,89,14.3,-5,0,977.8,977.8,977.8,2880
50,00:49,82,13.6,-5,0,977.9,978,977.9,2940
51,00:50,90,13.7,-5.1,0,977.9,978,977.9,3000
52,00:51,89,14.3,-5.1,0,977.8,977.6,977.8,3060
53,00:52,86,14,-5.2,0,977.9,977.7,977.9,3120
54,00:53,90,14.3,-5.3,0,977.9,978,977.9,3180
55,00:54,87,13.7,-5.2,0,977.9,978,977.9,3240
56,00:55,87,13.4,-5.3,0,977.9,977.8,977.9,3300
57,00:56,89,14.5,-5.3,0,977.9,977.9,977.9,3360
58,00:57,85,14.3,-5.3,0,977.9,978,977.9,3420
59,00:58,87,13.6,-5.3,0,977.8,977.8,977.8,3480
60,00:59,84,13.4,-5.3,0,977.9,978,977.9,3540
61,01:00,87,13.1,-5.3,0,977.9,978,977.9,3600
62,01:01,87,13.4,-5.4,0,977.8,977.6,977.8,3660
63,01:02,87,14.6,-5.4,0,977.8,977.5,977.8,3720
64,01:03,89,13.4,-5.3,0,977.8,977.7,977.8,3780
65,01:04,87,13.4,-5.3,0,977.8,977.6,977.8,3840
66,01:05,89,13.3,-5.3,0,977.9,978,977.9,3900
67,01:06,91,13.4,-5.3,0,977.8,977.6,977.8,3960
68,01:07,91,12.3,-5.3,0,977.8,977.8,977.8,4020
69,01:08,89,13.4,-5.4,0,977.8,977.8,977.8,4080
70,01:09,86,13,-5.5,0,977.8,977.7,977.8,4140
71,01:10,89,12.3,-5.4,0,977.9,978,977.9,4200
72,01:11,89,12.9,-5.3,0,977.8,977.8,977.8,4260
73,01:12,87,12.5,-5.3,0,977.8,977.7,977.8,4320
74,01:13,88,13.5,-5.2,0,977.8,977.6,977.8,4380
75,01:14,90,13.8,-5.1,0,977.8,977.3,977.8,4440
76,01:15,90,13.8,-5.2,0,977.8,977.4,977.8,4500
77,01:16,87,13.1,-5.1,0,977.9,977.8,977.9,4560
78,01:17,85,12.6,-5.1,0,977.9,978,977.9,4620
79,01:18,87,13.2,-5.2,0,977.8,977.5,977.8,4680
80,01:19,86,13.6,-5.3,0,977.8,977.7,977.8,4740
81,01:20,89,14.5,-5.4,0,977.8,977.3,977.8,4800
82,01:21,87,13.1,-5.3,0,977.9,977.9,977.9,4860
83,01:22,85,12.9,-5.2,0,977.9,978,977.9,4920
84,01:23,85,12.8,-5.4,0,977.9,978,977.9,4980
85,01:24,85,14.3,-5.5,0,977.8,977.3,977.8,5040
86,01:25,87,14,-5.5,0,977.8,977.3,977.8,5100
87,01:26,86,13,-5.4,0,977.8,977.7,977.8,5160
88,01:27,86,12.9,-5.4,0,977.9,977.9,977.9,5220
89,01:28,89,13.2,-5.5,0,977.8,977.8,977.8,5280
90,01:29,90,13.1,-5.5,0,977.8,977.6,977.8,5340
91,01:30,88,13.4,-5.5,0,977.8,977.6,977.8,5400
92,01:31,90,12,-5.5,0,977.9,978,977.9,5460
93,01:32,89,11.2,-5.5,0,977.9,978,977.9,5520
94,01:33,93,11.3,-5.5,0,977.9,978,977.9,5580
