SR_NO,TIME_STR,WIND_DIR,WIND_SP,TEMP_DEG,DEWPOINT_DEG,PRESSURE_MBAR,QNH_MBAR,QFE_MBAR,TIME_VAL,,
835,13:54,87,21.1,-16.2,0,988.5,988,988.5,50040,,16.2
836,13:55,89,18.8,-16.2,0,988.5,988,988.5,50100,,16.2
837,13:56,90,20.6,-16.4,0,988.5,988,988.5,50160,,16.4
838,13:57,90,20.5,-16.8,0,988.5,988,988.5,50220,,16.8
839,13:58,86,21.3,-16.7,0,988.4,988,988.4,50280,,16.7
840,13:59,85,21.5,-16.6,0,988.4,988,988.4,50340,,16.6
841,14:00,89,20.2,-16.8,0,988.4,988,988.4,50400,,16.8
842,14:01,90,22.1,-16.9,0,988.3,988,988.3,50460,,16.9
843,14:02,90,20.4,-16.8,0,988.3,988,988.3,50520,,16.8
844,14:03,88,19.1,-16.7,0,988.2,988,988.2,50580,,16.7
845,14:04,86,18.1,-16.8,0,988.2,988,988.2,50640,,16.8
846,14:05,87,17,-16.9,0,988.2,988,988.2,50700,,16.9
847,14:06,80,16.3,-16.9,0,988.2,988,988.2,50760,,16.9
848,14:07,78,15.5,-16.8,0,988.1,988,988.1,50820,,16.8
849,14:08,77,14.9,-16.6,0,988.2,988,988.2,50880,,16.6
850,14:09,79,14.8,-16.5,0,988.2,988,988.2,50940,,16.5
851,14:10,77,14.2,-16.4,0,988.2,988,988.2,51000,,16.4
852,14:11,77,12.8,-16.2,0,988.2,988,988.2,51060,,16.2
853,14:12,77,13.5,-15.9,0,988.2,988,988.2,51120,,15.9
854,14:13,76,16.5,-15.9,0,988.1,988,988.1,51180,,15.9
855,14:14,79,16.3,-15.6,0,988.2,988,988.2,51240,,15.6
856,14:15,86,20.7,-15.5,0,988,988,988,51300,,15.5
857,14:16,89,20.4,-15.7,0,988,988,988,51360,,15.7
858,14:17,90,21,-16.2,0,987.9,987.8,987.9,51420,,16.2
859,14:18,85,23.6,-16.6,0,987.8,987.5,987.8,51480,,16.6
860,14:19,84,21.4,-16.8,0,988,988,988,51540,,16.8
861,14:20,87,23.2,-16.9,0,987.8,987.5,987.8,51600,,16.9
862,14:21,86,21.9,-17.2,0,987.8,987.5,987.8,51660,,17.2
863,14:22,86,21.7,-17.2,0,987.9,987.8,987.9,51720,,17.2
864,14:23,90,25,-17.2,0,987.9,987.9,987.9,51780,,17.2
865,14:24,88,24.2,-17.1,0,987.9,988,987.9,51840,,17.1
866,14:25,89,23.7,-16.8,0,988,988,988,51900,,16.8
867,14:26,88,22.5,-16.8,0,988,988,988,51960,,16.8
868,14:27,89,21.3,-17,0,988,988,988,52020,,17
869,14:28,87,20,-17.2,0,987.9,988,987.9,52080,,17.2
870,14:29,89,18.6,-17,0,988,988,988,52140,,17
871,14:30,89,16.8,-16.9,0,987.9,988,987.9,52200,,16.9
872,14:31,85,15.3,-16.7,0,988,988,988,52260,,16.7
873,14:32,79,16.1,-16.6,0,988,988,988,52320,,16.6
874,14:33,78,16,-16.5,0,987.9,988,987.9,52380,,16.5
875,14:34,75,16.5,-16.5,0,988,988,988,52440,,16.5
876,14:35,77,14.4,-16.4,0,988,988,988,52500,,16.4
877,14:36,80,13.6,-16.2,0,988,988,988,52560,,16.2
878,14:37,86,15.9,-16,0,988,988,988,52620,,16
879,14:38,87,15.2,-15.9,0,987.9,988,987.9,52680,,15.9
880,14:39,84,16.4,-15.7,0,987.9,988,987.9,52740,,15.7
881,14:40,80,14.9,-15.7,0,987.9,988,987.9,52800,,15.7
882,14:41,79,15.3,-16,0,987.9,988,987.9,52860,,16
883,14:42,85,16.1,-16.2,0,987.9,988,987.9,52920,,16.2
884,14:43,86,17.4,-16.2,0,987.9,988,987.9,52980,,16.2
885,14:44,86,16.7,-16.1,0,987.8,987.7,987.8,53040,,16.1
886,14:45,85,18.2,-15.9,0,987.8,987.2,987.8,53100,,15.9
887,14:46,84,19.7,-15.8,0,987.9,987.9,987.9,53160,,15.8
888,14:47,84,21.3,-15.9,0,987.8,987.5,987.8,53220,,15.9
889,14:48,88,21.9,-16.1,0,987.9,988,987.9,53280,,16.1
890,14:49,84,22.9,-16.4,0,987.9,988,987.9,53340,,16.4
891,14:50,86,23.5,-16.5,0,987.8,987.7,987.8,53400,,16.5
892,14:51,84,20.7,-16.5,0,987.8,987.1,987.8,53460,,16.5
893,14:52,82,19.1,-16.8,0,987.8,987.4,987.8,53520,,16.8
894,14:53,78,16.4,-17,0,987.8,987,987.8,53580,,17
895,14:54,80,18,-17,0,987.7,987,987.7,53640,,17
896,14:55,86,17,-16.9,0,987.7,987.2,987.7,53700,,16.9
897,14:56,82,15.6,-16.8,0,987.8,987.1,987.8,53760,,16.8
898,14:57,85,18.6,-16.5,0,987.7,987.1,987.7,53820,,16.5
899,14:58,81,19.1,-16.2,0,987.7,987,987.7,53880,,16.2
900,14:59,84,15.6,-16.1,0,987.7,987,987.7,53940,,16.1
901,15:00,82,18.9,-16,0,987.6,987,987.6,54000,,16
902,15:01,86,18.8,-16.2,0,987.6,987,987.6,54060,,16.2
903,15:02,86,20,-16.4,0,987.6,987,987.6,54120,,16.4
904,15:03,82,21.8,-16.4,0,987.6,987,987.6,54180,,16.4
905,15:04,88,22.9,-16.3,0,987.6,987,987.6,54240,,16.3
906,15:05,92,21.7,-16.4,0,987.5,987,987.5,54300,,16.4
907,15:06,92,20.6,-16.7,0,987.5,987,987.5,54360,,16.7
908,15:07,92,21,-16.8,0,987.5,987,987.5,54420,,16.8
909,15:08,89,19.6,-16.9,0,987.5,987,987.5,54480,,16.9
910,15:09,86,18.3,-17.1,0,987.5,987,987.5,54540,,17.1
911,15:10,74,16.9,-17.2,0,987.6,987,987.6,54600,,17.2
912,15:11,82,16.3,-17.2,0,987.5,987,987.5,54660,,17.2
913,15:12,79,16.5,-16.9,0,987.4,987,987.4,54720,,16.9
914,15:13,75,18.8,-16.8,0,987.4,987,987.4,54780,,16.8
915,15:14,75,15.2,-16.6,0,987.5,987,987.5,54840,,16.6
916,15:15,78,13.4,-16.4,0,987.4,987,987.4,54900,,16.4
917,15:16,75,14.4,-16.2,0,987.3,987,987.3,54960,,16.2
918,15:17,73,13.7,-16.1,0,987.4,987,987.4,55020,,16.1
919,15:18,71,13.4,-16.1,0,987.4,987,987.4,55080,,16.1
920,15:19,74,14.4,-16.1,0,987.3,987,987.3,55140,,16.1
921,15:20,81,12.8,-16,0,987.3,987,987.3,55200,,16
922,15:21,73,16,-15.9,0,987.2,987,987.2,55260,,15.9
923,15:22,79,17.4,-16,0,987.2,987,987.2,55320,,16
924,15:23,85,19.2,-16,0,987,987,987,55380,,16
925,15:24,88,17.8,-15.8,0,986.8,986.7,986.8,55440,,15.8
926,15:25,92,22.6,-15.5,0,986.8,986.5,986.8,55500,,15.5
927,15:26,91,24.6,-15.7,0,986.7,986.1,986.7,55560,,15.7
928,15:27,87,22.8,-16.2,0,986.7,986,986.7,55620,,16.2
929,15:28,86,21.5,-16.5,0,986.8,986.2,986.8,55680,,16.5
930,15:29,84,20.8,-16.8,0,986.7,986,986.7,55740,,16.8
931,15:30,76,19.2,-16.8,0,986.8,986,986.8,55800,,16.8
932,15:31,77,17.2,-16.6,0,986.8,986,986.8,55860,,16.6
933,15:32,74,16.2,-16.4,0,986.8,986.4,986.8,55920,,16.4
934,15:33,74,14.5,-16.5,0,986.9,987,986.9,55980,,16.5
935,15:34,68,13.3,-16.4,0,987,987,987,56040,,16.4
936,15:35,68,10.7,-16.3,0,986.9,986.9,986.9,56100,,16.3
937,15:36,82,13.8,-16.2,0,987,987,987,56160,,16.2
938,15:37,78,16.4,-16.2,0,986.8,986.6,986.8,56220,,16.2
939,15:38,82,18.9,-16.2,0,986.8,986.8,986.8,56280,,16.2
940,15:39,91,20.4,-16.1,0,986.6,986,986.6,56340,,16.1
941,15:40,93,19.7,-16,0,986.6,986,986.6,56400,,16
942,15:41,92,20.8,-16.2,0,986.5,986,986.5,56460,,16.2
943,15:42,91,20.7,-16.5,0,986.7,986,986.7,56520,,16.5
944,15:43,93,21.2,-16.5,0,986.5,986,986.5,56580,,16.5
945,15:44,95,21.4,-16.8,0,986.5,986,986.5,56640,,16.8
946,15:45,96,19,-17,0,986.5,986,986.5,56700,,17
947,15:46,91,22.8,-17.2,0,986.4,986,986.4,56760,,17.2
948,15:47,91,22.4,-17.4,0,986.3,986,986.3,56820,,17.4
949,15:48,90,20.2,-17.6,0,986.3,986,986.3,56880,,17.6
950,15:49,83,20.3,-17.8,0,986.3,986,986.3,56940,,17.8
951,15:50,79,17.5,-17.7,0,986.3,986,986.3,57000,,17.7
952,15:51,75,16.6,-17.4,0,986.3,986,986.3,57060,,17.4
953,15:52,72,18.2,-17.4,0,986.3,986,986.3,57120,,17.4
954,15:53,77,18.5,-17.2,0,986.2,986,986.2,57180,,17.2
955,15:54,76,17.8,-16.6,0,986.2,986,986.2,57240,,16.6
956,15:55,78,21.3,-16.4,0,986.1,986,986.1,57300,,16.4
957,15:56,79,21.4,-16.3,0,986.1,986,986.1,57360,,16.3
958,15:57,79,21.2,-16.2,0,986.2,986,986.2,57420,,16.2
959,15:58,78,21.3,-16.1,0,986.2,986,986.2,57480,,16.1
960,15:59,74,21.1,-15.9,0,986.2,986,986.2,57540,,15.9
961,16:00,78,19.4,-16,0,986.2,986,986.2,57600,,16
962,16:01,79,19.3,-16.1,0,986.2,986,986.2,57660,,16.1
963,16:02,76,19.2,-16.1,0,986.2,986,986.2,57720,,16.1
964,16:03,78,19.3,-16.1,0,986.2,986,986.2,57780,,16.1
965,16:04,78,16.2,-16.1,0,986.1,986,986.1,57840,,16.1
966,16:05,75,16.8,-16.1,0,986.2,986,986.2,57900,,16.1
967,16:06,76,16.3,-16.2,0,986.2,986,986.2,57960,,16.2
968,16:07,72,16.2,-16.1,0,986.2,986,986.2,58020,,16.1
969,16:08,76,14.5,-16,0,986.1,986,986.1,58080,,16
970,16:09,79,15.5,-16,0,986.1,986,986.1,58140,,16
971,16:10,77,15.9,-16.1,0,986.1,986,986.1,58200,,16.1
972,16:11,78,15.5,-16,0,986.1,986,986.1,58260,,16
973,16:12,80,14.1,-15.9,0,986.1,986,986.1,58320,,15.9
974,16:13,74,16.2,-15.8,0,986.1,986,986.1,58380,,15.8
975,16:14,75,15.5,-15.9,0,986.1,986,986.1,58440,,15.9
976,16:15,79,15.8,-15.8,0,986.1,986,986.1,58500,,15.8
977,16:16,84,17.3,-15.7,0,986.1,986,986.1,58560,,15.7
978,16:17,78,16,-15.6,0,986.1,986,986.1,58620,,15.6
979,16:18,75,18.2,-15.4,0,986.1,986,986.1,58680,,15.4
980,16:19,71,17.5,-15.5,0,986.1,986,986.1,58740,,15.5
981,16:20,70,14.3,-15.8,0,986.1,986,986.1,58800,,15.8
982,16:21,71,14.5,-15.8,0,986.1,986,986.1,58860,,15.8
983,16:22,80,13.5,-15.7,0,986.1,986,986.1,58920,,15.7
984,16:23,83,13.9,-15.7,0,986,986,986,58980,,15.7
985,16:24,80,15.9,-15.8,0,986.1,986,986.1,59040,,15.8
986,16:25,76,17.3,-15.9,0,986,986,986,59100,,15.9
987,16:26,77,19.4,-15.9,0,986,986,986,59160,,15.9
988,16:27,83,17.1,-15.8,0,986,985.9,986,59220,,15.8
989,16:28,90,17.2,-15.9,0,985.6,985.2,985.6,59280,,15.9
990,16:29,92,14.8,-16,0,985.6,985,985.6,59340,,16
991,16:30,94,18.5,-16.1,0,985.7,985,985.7,59400,,16.1
992,16:31,93,21.3,-16.4,0,985.7,985,985.7,59460,,16.4
993,16:32,92,18.4,-16.7,0,985.6,985,985.6,59520,,16.7
994,16:33,94,17.2,-16.8,0,985.6,985,985.6,59580,,16.8
995,16:34,85,17.8,-17.2,0,985.6,985,985.6,59640,,17.2
996,16:35,80,17.3,-17.6,0,985.6,985,985.6,59700,,17.6
997,16:36,77,15.6,-17.5,0,985.6,985,985.6,59760,,17.5
998,16:37,72,15,-17.4,0,985.6,985,985.6,59820,,17.4
999,16:38,70,13.9,-17.2,0,985.6,985,985.6,59880,,17.2
1000,16:39,73,13.9,-16.9,0,985.6,985,985.6,59940,,16.9
1001,16:40,71,13.9,-16.8,0,985.6,985,985.6,60000,,16.8
1002,16:41,70,11.9,-16.7,0,985.6,985,985.6,60060,,16.7
1003,16:42,68,12.6,-16.6,0,985.5,985,985.5,60120,,16.6
1004,16:43,68,11.5,-16.5,0,985.5,985,985.5,60180,,16.5
1005,16:44,73,11.4,-16.4,0,985.4,985,985.4,60240,,16.4
1006,16:45,73,12,-16.4,0,985.4,985,985.4,60300,,16.4
1007,16:46,78,11.7,-16.4,0,985.4,985,985.4,60360,,16.4
1008,16:47,75,10,-16.4,0,985.3,985,985.3,60420,,16.4
1009,16:48,79,13.2,-16.3,0,985.3,985,985.3,60480,,16.3
1010,16:49,80,12.1,-16.3,0,985.3,985,985.3,60540,,16.3
1011,16:50,80,17.8,-16.1,0,985.3,985,985.3,60600,,16.1
1012,16:51,82,18.5,-15.9,0,985.3,985,985.3,60660,,15.9
1013,16:52,86,17.5,-15.7,0,985.2,985,985.2,60720,,15.7
1014,16:53,75,19.3,-15.7,0,985.2,985,985.2,60780,,15.7
1015,16:54,72,21.1,-16,0,985.2,985,985.2,60840,,16
1016,16:55,75,16,-16.1,0,985.1,985,985.1,60900,,16.1
1017,16:56,86,16.9,-16.1,0,985.2,985,985.2,60960,,16.1
1018,16:57,92,16.1,-16,0,985,985,985,61020,,16
1019,16:58,91,20,-15.9,0,985,985,985,61080,,15.9
1020,16:59,88,21.9,-15.8,0,985.1,985,985.1,61140,,15.8
1021,17:00,80,20.6,-16,0,985.2,985,985.2,61200,,16
1022,17:01,86,19,-16.6,0,985.1,985,985.1,61260,,16.6
1023,17:02,82,19.4,-16.9,0,985.2,985,985.2,61320,,16.9
1024,17:03,82,19.1,-17,0,985.1,985,985.1,61380,,17
1025,17:04,79,17,-16.8,0,985.1,985,985.1,61440,,16.8
1026,17:05,76,14.8,-16.6,0,985.1,985,985.1,61500,,16.6
1027,17:06,79,14.4,-16.6,0,985.1,985,985.1,61560,,16.6
1028,17:07,77,13.6,-16.6,0,985.1,985,985.1,61620,,16.6
1029,17:08,80,14.6,-16.5,0,985.1,985,985.1,61680,,16.5
1030,17:09,76,14,-16.3,0,985.1,985,985.1,61740,,16.3
1031,17:10,78,13.6,-16.2,0,985,985,985,61800,,16.2
1032,17:11,76,14.2,-16.1,0,985,985,985,61860,,16.1
1033,17:12,76,14,-16.1,0,985,985,985,61920,,16.1
1034,17:13,76,14.3,-16.1,0,985,985,985,61980,,16.1
1035,17:14,81,13.6,-16.1,0,985,985,985,62040,,16.1
1036,17:15,78,15.7,-16.1,0,985,985,985,62100,,16.1
1037,17:16,76,13.6,-16.1,0,984.9,984.8,984.9,62160,,16.1
1038,17:17,73,12.7,-16.1,0,984.9,985,984.9,62220,,16.1
1039,17:18,59,14.5,-16.1,0,985,985,985,62280,,16.1
1040,17:19,57,12.5,-16.1,0,984.9,984.9,984.9,62340,,16.1
1041,17:20,64,11.5,-16.1,0,984.9,985,984.9,62400,,16.1
1042,17:21,69,10.2,-16.1,0,984.9,985,984.9,62460,,16.1
1043,17:22,69,10.9,-16.3,0,984.9,984.7,984.9,62520,,16.3
1044,17:23,74,13.5,-16.3,0,984.8,984.5,984.8,62580,,16.3
1045,17:24,73,16.6,-16.3,0,984.8,984.3,984.8,62640,,16.3
1046,17:25,85,16.2,-16.3,0,984.8,984.6,984.8,62700,,16.3
1047,17:26,91,16.5,-16,0,984.7,984,984.7,62760,,16
1048,17:27,85,14,-15.7,0,984.6,984,984.6,62820,,15.7
1049,17:28,85,17.4,-15.6,0,984.7,984,984.7,62880,,15.6
1050,17:29,85,17.6,-15.7,0,984.6,984,984.6,62940,,15.7
1051,17:30,79,19.1,-16.2,0,984.6,984,984.6,63000,,16.2
1052,17:31,74,18.6,-16.4,0,984.6,984,984.6,63060,,16.4
1053,17:32,79,18.6,-16.4,0,984.5,984,984.5,63120,,16.4
1054,17:33,84,17.4,-16.4,0,984.5,984,984.5,63180,,16.4
1055,17:34,91,20.8,-16.3,0,984.4,984,984.4,63240,,16.3
1056,17:35,88,21,-16.1,0,984.3,984,984.3,63300,,16.1
1057,17:36,93,19.9,-16.1,0,984.2,984,984.2,63360,,16.1
1058,17:37,90,19.5,-16.2,0,984.3,984,984.3,63420,,16.2
1059,17:38,91,18.5,-16.5,0,984.3,984,984.3,63480,,16.5
1060,17:39,98,19.2,-16.7,0,984.3,984,984.3,63540,,16.7
1061,17:40,96,15.8,-16.8,0,984.2,984,984.2,63600,,16.8
1062,17:41,86,13.7,-16.9,0,984.2,984,984.2,63660,,16.9
1063,17:42,82,14,-17.1,0,984.2,984,984.2,63720,,17.1
1064,17:43,81,15.5,-17.3,0,984.2,984,984.2,63780,,17.3
1065,17:44,72,13.4,-17.5,0,984.2,984,984.2,63840,,17.5
1066,17:45,71,13.5,-17.4,0,984.2,984,984.2,63900,,17.4
1067,17:46,75,14.1,-17,0,984.2,984,984.2,63960,,17
1068,17:47,76,11.8,-16.8,0,984.2,984,984.2,64020,,16.8
1069,17:48,72,12.3,-16.5,0,984.2,984,984.2,64080,,16.5
1070,17:49,72,13.5,-16.3,0,984.1,984,984.1,64140,,16.3
1071,17:50,73,12.6,-16.2,0,984.1,984,984.1,64200,,16.2
1072,17:51,85,11.9,-16.1,0,984,984,984,64260,,16.1
1073,17:52,86,15.5,-16.1,0,983.9,983.7,983.9,64320,,16.1
1074,17:53,85,19.7,-15.9,0,983.9,983.9,983.9,64380,,15.9
1075,17:54,83,24.7,-15.8,0,983.9,983.9,983.9,64440,,15.8
1076,17:55,88,24,-16,0,983.8,983.5,983.8,64500,,16
1077,17:56,90,20.7,-16.5,0,983.7,983,983.7,64560,,16.5
1078,17:57,89,22.3,-16.9,0,983.7,983,983.7,64620,,16.9
1079,17:58,86,21.6,-17.3,0,983.7,983.1,983.7,64680,,17.3
1080,17:59,83,20.7,-17.4,0,983.7,983,983.7,64740,,17.4
1081,18:00,86,20.5,-17.5,0,983.7,983,983.7,64800,,17.5
1082,18:01,91,22.3,-17.5,0,983.6,983,983.6,64860,,17.5
1083,18:02,86,21.9,-17.4,0,983.6,983,983.6,64920,,17.4
1084,18:03,83,22.6,-17.1,0,983.7,983,983.7,64980,,17.1
1085,18:04,75,18.7,-16.9,0,983.7,983,983.7,65040,,16.9
1086,18:05,79,19.5,-16.8,0,983.6,983,983.6,65100,,16.8
1087,18:06,79,19.7,-16.8,0,983.6,983,983.6,65160,,16.8
1088,18:07,74,17.2,-16.6,0,983.5,983,983.5,65220,,16.6
1089,18:08,76,16.9,-16.4,0,983.5,983,983.5,65280,,16.4
1090,18:09,77,15.1,-16.4,0,983.4,983,983.4,65340,,16.4
1091,18:10,73,13.6,-16.4,0,983.4,983,983.4,65400,,16.4
1092,18:11,68,13.3,-16.4,0,983.4,983,983.4,65460,,16.4
1093,18:12,67,13.7,-16.4,0,983.4,983,983.4,65520,,16.4
1094,18:13,67,14,-16.4,0,983.4,983,983.4,65580,,16.4
1095,18:14,76,16.4,-16.5,0,983.4,983,983.4,65640,,16.5
1096,18:15,75,18.1,-16.5,0,983.4,983,983.4,65700,,16.5
1097,18:16,79,14.4,-16.4,0,983.3,983,983.3,65760,,16.4
1098,18:17,77,15.2,-16.4,0,983.1,983,983.1,65820,,16.4
1099,18:18,92,19.7,-16.4,0,982.9,982.9,982.9,65880,,16.4
1100,18:19,87,21.2,-16.2,0,983,982.9,983,65940,,16.2
1101,18:20,92,22.2,-16.2,0,983,983,983,66000,,16.2
1102,18:21,91,24.4,-16.5,0,982.9,982.9,982.9,66060,,16.5
1103,18:22,92,23,-16.9,0,982.9,983,982.9,66120,,16.9
1104,18:23,94,22.5,-17,0,983.1,983,983.1,66180,,17
1105,18:24,93,22.7,-17.1,0,983,983,983,66240,,17.1
1106,18:25,93,19.8,-17.2,0,983.1,983,983.1,66300,,17.2
1107,18:26,96,18.1,-17.3,0,983.1,983,983.1,66360,,17.3
1108,18:27,96,19.4,-17.6,0,983.1,983,983.1,66420,,17.6
1109,18:28,91,17.6,-17.8,0,983,983,983,66480,,17.8
1110,18:29,90,18.3,-17.8,0,983,983,983,66540,,17.8
1111,18:30,84,15.4,-17.9,0,983,983,983,66600,,17.9
1112,18:31,75,14.1,-18.1,0,983,983,983,66660,,18.1
1113,18:32,73,14.1,-18.1,0,982.9,983,982.9,66720,,18.1
1114,18:33,73,13.4,-17.8,0,982.9,983,982.9,66780,,17.8
1115,18:34,78,11.8,-17.5,0,982.8,982.9,982.8,66840,,17.5
1116,18:35,82,12.4,-17.3,0,982.8,982.2,982.8,66900,,17.3
1117,18:36,81,14.6,-17.1,0,982.6,982,982.6,66960,,17.1
1118,18:37,90,18.2,-17,0,982.5,982,982.5,67020,,17
1119,18:38,90,22.7,-16.5,0,982.5,982,982.5,67080,,16.5
1120,18:39,91,23.3,-16.5,0,982.4,982,982.4,67140,,16.5
1121,18:40,92,22,-16.8,0,982.4,982,982.4,67200,,16.8
1122,18:41,93,20.9,-17.2,0,982.5,982,982.5,67260,,17.2
1123,18:42,91,20.6,-17.4,0,982.3,982,982.3,67320,,17.4
1124,18:43,88,18.2,-17.4,0,982.3,982,982.3,67380,,17.4
1125,18:44,88,20.5,-17.5,0,982.3,982,982.3,67440,,17.5
1126,18:45,93,21.4,-17.8,0,982.3,982,982.3,67500,,17.8
1127,18:46,92,21.9,-17.8,0,982.3,982,982.3,67560,,17.8
1128,18:47,85,22.7,-17.6,0,982.3,982,982.3,67620,,17.6
1129,18:48,84,17.8,-17.4,0,982.3,982,982.3,67680,,17.4
1130,18:49,80,18,-17.4,0,982.3,982,982.3,67740,,17.4
1131,18:50,74,18.5,-17.5,0,982.3,982,982.3,67800,,17.5
1132,18:51,75,19,-17.2,0,982.2,982,982.2,67860,,17.2
1133,18:52,88,18,-17,0,982.2,982,982.2,67920,,17
1134,18:53,85,20.1,-16.8,0,982.1,982,982.1,67980,,16.8
1135,18:54,85,22.4,-16.7,0,982.1,982,982.1,68040,,16.7
1136,18:55,94,22.7,-16.6,0,982.1,982,982.1,68100,,16.6
1137,18:56,91,24.2,-16.9,0,982,982,982,68160,,16.9
1138,18:57,91,19,-17.2,0,982,982,982,68220,,17.2
1139,18:58,92,20.3,-17.3,0,982,982,982,68280,,17.3
1140,18:59,88,19.8,-17.6,0,982,982,982,68340,,17.6
1141,19:00,91,19.2,-17.8,0,981.9,982,981.9,68400,,17.8
1142,19:01,91,19.5,-17.8,0,981.7,981,981.7,68460,,17.8
1143,19:02,87,18.4,-17.9,0,981.8,981.9,981.8,68520,,17.9
1144,19:03,84,17.8,-17.7,0,981.8,981.6,981.8,68580,,17.7
1145,19:04,79,17.1,-17.7,0,981.8,981.3,981.8,68640,,17.7
1146,19:05,85,18.4,-17.6,0,981.7,981.2,981.7,68700,,17.6
1147,19:06,85,22.5,-17.4,0,981.6,981,981.6,68760,,17.4
1148,19:07,83,21.6,-17.1,0,981.7,981,981.7,68820,,17.1
1149,19:08,83,25.5,-16.8,0,981.7,981,981.7,68880,,16.8
1150,19:09,80,24.8,-17.1,0,981.7,981,981.7,68940,,17.1
1151,19:10,83,25.3,-17.3,0,981.6,981,981.6,69000,,17.3
1152,19:11,92,25.2,-17.2,0,981.1,981,981.1,69060,,17.2
1153,19:12,88,25.6,-17.2,0,981.4,981,981.4,69120,,17.2
1154,19:13,87,25.9,-17.3,0,981.4,981,981.4,69180,,17.3
1155,19:14,88,25.6,-17.6,0,981.3,981,981.3,69240,,17.6
1156,19:15,86,21.3,-17.6,0,981.3,981,981.3,69300,,17.6
1157,19:16,88,20.3,-17.6,0,981.4,981,981.4,69360,,17.6
1158,19:17,84,20.2,-17.6,0,981.4,981,981.4,69420,,17.6
1159,19:18,79,17.8,-17.5,0,981.4,981,981.4,69480,,17.5
1160,19:19,81,17.4,-17.4,0,981.4,981,981.4,69540,,17.4
1161,19:20,86,19.4,-17.3,0,981.2,981,981.2,69600,,17.3
1162,19:21,90,17.6,-17.2,0,981.1,981,981.1,69660,,17.2
1163,19:22,89,19.9,-17,0,981,981,981,69720,,17
1164,19:23,80,19.4,-16.8,0,981,981,981,69780,,16.8
1165,19:24,78,17.8,-16.9,0,981.1,981,981.1,69840,,16.9
1166,19:25,79,20.4,-17.4,0,981,981,981,69900,,17.4
1167,19:26,83,17.8,-17.6,0,980.9,980.7,980.9,69960,,17.6
1168,19:27,86,19.6,-17.3,0,980.8,980.5,980.8,70020,,17.3
1169,19:28,83,21.6,-17.1,0,980.9,980.6,980.9,70080,,17.1
1170,19:29,82,24.5,-16.9,0,980.9,980.6,980.9,70140,,16.9
1171,19:30,79,25.1,-17.1,0,980.9,981,980.9,70200,,17.1
1172,19:31,87,24.5,-17.3,0,980.7,980.1,980.7,70260,,17.3
1173,19:32,93,22.2,-17.4,0,980.5,980,980.5,70320,,17.4
1174,19:33,89,21.6,-17.7,0,980.6,980,980.6,70380,,17.7
1175,19:34,84,23.3,-17.9,0,980.5,980,980.5,70440,,17.9
1176,19:35,82,21.3,-17.8,0,980.6,980,980.6,70500,,17.8
1177,19:36,83,21.6,-17.8,0,980.7,980,980.7,70560,,17.8
1178,19:37,87,21.5,-17.6,0,980.5,980,980.5,70620,,17.6
1179,19:38,84,20.7,-17.3,0,980.5,980,980.5,70680,,17.3
1180,19:39,85,22.3,-17.3,0,980.5,980,980.5,70740,,17.3
1181,19:40,86,23.5,-17.3,0,980.4,980,980.4,70800,,17.3
1182,19:41,88,22.7,-17.3,0,980.4,980,980.4,70860,,17.3
1183,19:42,87,22.5,-17.3,0,980.3,980,980.3,70920,,17.3
1184,19:43,85,21.3,-17.4,0,980.3,980,980.3,70980,,17.4
1185,19:44,85,20.9,-17.5,0,980.4,980,980.4,71040,,17.5
1186,19:45,80,20.5,-17.5,0,980.3,980,980.3,71100,,17.5
1187,19:46,89,21,-17.4,0,980.2,980,980.2,71160,,17.4
1188,19:47,89,21.7,-17.2,0,980,979.8,980,71220,,17.2
1189,19:48,89,24.3,-17.1,0,979.8,979.6,979.8,71280,,17.1
1190,19:49,88,25.4,-17,0,980.1,980,980.1,71340,,17
1191,19:50,87,24.6,-17.3,0,980,980,980,71400,,17.3
1192,19:51,89,24.6,-17.7,0,979.9,979.7,979.9,71460,,17.7
1193,19:52,91,23.4,-17.7,0,979.8,979.5,979.8,71520,,17.7
1194,19:53,85,23.1,-17.9,0,980,980,980,71580,,17.9
1195,19:54,84,24.8,-18.2,0,979.9,980,979.9,71640,,18.2
1196,19:55,78,21,-18.3,0,979.9,980,979.9,71700,,18.3
1197,19:56,77,20.8,-18.3,0,979.9,980,979.9,71760,,18.3
1198,19:57,79,18.2,-18.3,0,979.8,979.3,979.8,71820,,18.3
1199,19:58,80,20.8,-18,0,979.8,979.6,979.8,71880,,18
1200,19:59,78,21.9,-17.7,0,979.8,979.5,979.8,71940,,17.7
1201,20:00,82,20.5,-17.4,0,979.8,979.4,979.8,72000,,17.4
1202,20:01,78,19.8,-17.1,0,979.8,979,979.8,72060,,17.1
1203,20:02,81,19.7,-17,0,979.7,979,979.7,72120,,17
1204,20:03,90,19.6,-16.9,0,979.6,979,979.6,72180,,16.9
1205,20:04,89,17.1,-16.9,0,979.6,979,979.6,72240,,16.9
1206,20:05,90,17.8,-16.9,0,979.5,979,979.5,72300,,16.9
1207,20:06,87,18.7,-16.8,0,979.5,979,979.5,72360,,16.8
1208,20:07,82,20.7,-17.2,0,979.5,979,979.5,72420,,17.2
1209,20:08,78,19.3,-17.5,0,979.5,979,979.5,72480,,17.5
1210,20:09,80,21.9,-17.5,0,979.4,979,979.4,72540,,17.5
1211,20:10,91,22.4,-17.3,0,979.2,979,979.2,72600,,17.3
