SR_NO,TIME_STR,WIND_DIR,WIND_SP,TEMP_DEG,DEWPOINT_DEG,PRESSURE_MBAR,QNH_MBAR,QFE_MBAR,TIME_VAL
1,00:00,90,19.8,-19.5,0,977.5,977,977.5,0
2,00:01,91,18.9,-19.5,0,977.5,977,977.5,60
3,00:02,90,19.5,-19.7,0,977.5,977,977.5,120
4,00:03,87,20.9,-19.8,0,977.5,977,977.5,180
5,00:04,88,19,-19.9,0,977.6,977,977.6,240
6,00:05,86,18.1,-19.8,0,977.6,977,977.6,300
7,00:06,86,18.4,-19.8,0,977.6,977,977.6,360
8,00:07,84,17.4,-19.7,0,977.6,977,977.6,420
9,00:08,84,15.5,-19.6,0,977.6,977,977.6,480
10,00:09,84,15,-19.5,0,977.6,977,977.6,540
11,00:10,91,13.8,-19.3,0,977.6,977,977.6,600
12,00:11,83,13.7,-19.2,0,977.6,977,977.6,660
13,00:12,85,12.9,-19.2,0,977.6,977,977.6,720
14,00:13,84,13.9,-19,0,977.7,977,977.7,780
15,00:14,83,15.4,-18.9,0,977.7,977,977.7,840
16,00:15,83,16.2,-18.9,0,977.7,977,977.7,900
17,00:16,89,17.7,-18.7,0,977.7,977,977.7,960
18,00:17,88,19,-18.6,0,977.7,977,977.7,1020
19,00:18,86,19.3,-18.7,0,977.7,977,977.7,1080
20,00:19,77,20.3,-18.5,0,977.8,977.2,977.8,1140
21,00:20,85,18.8,-18.5,0,977.8,977.3,977.8,1200
22,00:21,88,17.4,-18.9,0,977.6,977,977.6,1260
23,00:22,86,16.9,-19.2,0,977.7,977,977.7,1320
24,00:23,91,19.5,-19.3,0,977.7,977.1,977.7,1380
25,00:24,91,19.3,-19.4,0,977.7,977,977.7,1440
26,00:25,84,20.4,-19.2,0,977.8,977.5,977.8,1500
27,00:26,89,19.3,-18.8,0,977.8,977.7,977.8,1560
28,00:27,92,19.8,-18.8,0,977.7,977,977.7,1620
29,00:28,91,20.1,-19.1,0,977.7,977,977.7,1680
30,00:29,92,17.2,-19.3,0,977.7,977,977.7,1740
31,00:30,92,19.9,-19.2,0,977.7,977,977.7,1800
32,00:31,92,18.7,-19.3,0,977.7,977,977.7,1860
33,00:32,90,17.5,-19.4,0,977.7,977,977.7,1920
34,00:33,90,17.5,-19.4,0,977.7,977.1,977.7,1980
35,00:34,89,18,-19.5,0,977.7,977,977.7,2040
36,00:35,91,17.9,-19.5,0,977.6,977,977.6,2100
37,00:36,86,18.4,-19.6,0,977.7,977,977.7,2160
38,00:37,89,18.5,-19.6,0,977.7,977,977.7,2220
39,00:38,92,19.1,-19.7,0,977.7,977,977.7,2280
40,00:39,92,19.5,-19.7,0,977.6,977,977.6,2340
41,00:40,92,17.9,-19.6,0,977.6,977,977.6,2400
42,00:41,89,16.9,-19.4,0,977.7,977,977.7,2460
43,00:42,84,16.7,-19.3,0,977.7,977,977.7,2520
44,00:43,85,18.5,-19.4,0,977.6,977,977.6,2580
45,00:44,87,18.8,-19.4,0,977.6,977,977.6,2640
46,00:45,90,21.1,-19.4,0,977.5,977,977.5,2700
47,00:46,92,23.4,-19.2,0,977.5,977,977.5,2760
48,00:47,90,21.5,-19,0,977.5,977,977.5,2820
49,00:48,88,20.3,-18.7,0,977.6,977,977.6,2880
50,00:49,89,18.6,-18.8,0,977.6,977,977.6,2940
51,00:50,89,18,-19,0,977.6,977,977.6,3000
52,00:51,91,20.7,-19.2,0,977.6,977,977.6,3060
53,00:52,92,19.8,-19.3,0,977.5,977,977.5,3120
54,00:53,91,18.1,-19.3,0,977.6,977,977.6,3180
55,00:54,88,16.5,-19.1,0,977.6,977,977.6,3240
56,00:55,86,18.9,-19,0,977.6,977,977.6,3300
57,00:56,89,18.3,-19.1,0,977.6,977,977.6,3360
58,00:57,85,15.4,-19.2,0,977.5,977,977.5,3420
59,00:58,91,16.1,-19.2,0,977.5,977,977.5,3480
60,00:59,91,17.9,-19,0,977.4,977,977.4,3540
61,01:00,91,18.3,-19,0,977.4,977,977.4,3600
62,01:01,90,18.1,-18.8,0,977.5,977,977.5,3660
63,01:02,87,18,-18.5,0,977.4,977,977.4,3720
64,01:03,87,17.9,-18.5,0,977.5,977,977.5,3780
65,01:04,88,18,-18.8,0,977.4,977,977.4,3840
66,01:05,91,20.1,-18.9,0,977.4,977,977.4,3900
67,01:06,92,20.8,-18.9,0,977.5,977,977.5,3960
68,01:07,90,18.6,-18.8,0,977.5,977,977.5,4020
69,01:08,91,16.6,-18.7,0,977.5,977,977.5,4080
70,01:09,92,16.8,-18.6,0,977.5,977,977.5,4140
71,01:10,86,15.3,-18.7,0,977.5,977,977.5,4200
72,01:11,87,16,-18.9,0,977.5,977,977.5,4260
73,01:12,86,15.9,-19,0,977.5,977,977.5,4320
74,01:13,91,17.6,-19,0,977.5,977,977.5,4380
75,01:14,90,15.1,-19.1,0,977.5,977,977.5,4440
76,01:15,92,16.4,-19,0,977.5,977,977.5,4500
77,01:16,90,15.5,-18.8,0,977.5,977,977.5,4560
78,01:17,87,15.1,-18.7,0,977.5,977,977.5,4620
79,01:18,82,15,-18.6,0,977.5,977,977.5,4680
80,01:19,80,18.7,-18.5,0,977.5,977,977.5,4740
81,01:20,81,19.5,-18.4,0,977.5,977,977.5,4800
82,01:21,82,21.1,-18.4,0,977.5,977,977.5,4860
83,01:22,87,20.9,-18.4,0,977.3,977,977.3,4920
84,01:23,89,18.4,-18.4,0,977.2,977,977.2,4980
85,01:24,88,23.2,-18.4,0,977.3,977,977.3,5040
86,01:25,85,20.5,-18.6,0,977.3,977,977.3,5100
87,01:26,88,20.6,-18.7,0,977.4,977,977.4,5160
88,01:27,89,22.5,-18.4,0,977.3,977,977.3,5220
89,01:28,91,22,-18.3,0,977.3,977,977.3,5280
90,01:29,90,21.1,-18.4,0,977.4,977,977.4,5340
91,01:30,92,23.5,-18.5,0,977.3,977,977.3,5400
92,01:31,87,20.6,-18.7,0,977.4,977,977.4,5460
93,01:32,86,20.7,-18.6,0,977.5,977,977.5,5520
94,01:33,86,18.5,-18.7,0,977.5,977,977.5,5580
95,01:34,88,17.7,-18.8,0,977.4,977,977.4,5640
96,01:35,86,16.2,-18.7,0,977.5,977,977.5,5700
97,01:36,86,19.3,-18.6,0,977.5,977,977.5,5760
98,01:37,82,21.4,-18.6,0,977.5,977,977.5,5820
99,01:38,83,19.4,-18.5,0,977.5,977,977.5,5880
100,01:39,79,18.9,-18.4,0,977.6,977,977.6,5940
101,01:40,79,16.7,-18.5,0,977.6,977,977.6,6000
102,01:41,79,16,-18.5,0,977.7,977,977.7,6060
103,01:42,78,13.8,-18.4,0,977.7,977,977.7,6120
104,01:43,76,12,-18.4,0,977.8,977,977.8,6180
105,01:44,70,13.4,-18.3,0,977.7,977,977.7,6240
106,01:45,78,14.5,-18.3,0,977.8,977.5,977.8,6300
107,01:46,80,15.2,-18.2,0,977.8,977.4,977.8,6360
108,01:47,84,17.7,-18,0,977.8,977.4,977.8,6420
109,01:48,85,16.7,-17.7,0,977.7,977,977.7,6480
110,01:49,87,16.3,-17.7,0,977.6,977,977.6,6540
111,01:50,87,19.4,-17.9,0,977.6,977,977.6,6600
112,01:51,88,22.6,-18.2,0,977.5,977,977.5,6660
113,01:52,91,20.3,-18.5,0,977.6,977,977.6,6720
114,01:53,90,21.6,-18.8,0,977.6,977,977.6,6780
115,01:54,87,18.6,-18.7,0,977.6,977,977.6,6840
116,01:55,88,18.2,-18.6,0,977.6,977,977.6,6900
117,01:56,90,19.8,-18.6,0,977.6,977,977.6,6960
118,01:57,90,19.3,-18.6,0,977.6,977,977.6,7020
119,01:58,88,19.2,-18.6,0,977.5,977,977.5,7080
120,01:59,85,19.9,-18.4,0,977.6,977,977.6,7140
121,02:00,85,18.5,-18.2,0,977.6,977,977.6,7200
122,02:01,83,18.2,-18.3,0,977.6,977,977.6,7260
123,02:02,85,19.1,-18.3,0,977.6,977,977.6,7320
124,02:03,88,17,-18.3,0,977.6,977,977.6,7380
125,02:04,90,18.1,-18.2,0,977.6,977,977.6,7440
126,02:05,88,17.2,-18.2,0,977.6,977,977.6,7500
127,02:06,91,17.1,-18.1,0,977.6,977,977.6,7560
128,02:07,83,18.7,-18.1,0,977.6,977,977.6,7620
129,02:08,74,18.2,-18.1,0,977.6,977,977.6,7680
130,02:09,75,18.4,-18.2,0,977.6,977,977.6,7740
131,02:10,76,19.9,-18.2,0,977.6,977,977.6,7800
132,02:11,77,17.1,-18.3,0,977.6,977,977.6,7860
133,02:12,76,16.2,-18.2,0,977.6,977,977.6,7920
134,02:13,73,17.5,-18.1,0,977.6,977,977.6,7980
135,02:14,78,19.4,-18,0,977.6,977,977.6,8040
136,02:15,82,19.5,-17.8,0,977.7,977,977.7,8100
137,02:16,83,19.6,-17.8,0,977.8,977.1,977.8,8160
138,02:17,79,17.4,-17.6,0,977.8,977.3,977.8,8220
139,02:18,78,19.9,-17.5,0,977.8,977.4,977.8,8280
140,02:19,81,17.5,-17.3,0,977.8,977,977.8,8340
141,02:20,80,17.1,-17.6,0,977.8,977,977.8,8400
142,02:21,78,17.3,-17.8,0,977.8,977.1,977.8,8460
143,02:22,78,20.3,-17.8,0,977.8,977.3,977.8,8520
144,02:23,79,18.7,-17.8,0,977.8,977.5,977.8,8580
145,02:24,77,18.4,-17.7,0,977.8,977.6,977.8,8640
146,02:25,77,17.9,-17.7,0,977.7,977,977.7,8700
147,02:26,80,18.7,-17.7,0,977.7,977,977.7,8760
148,02:27,85,19.9,-17.6,0,977.7,977.1,977.7,8820
149,02:28,79,20.3,-17.6,0,977.7,977,977.7,8880
150,02:29,87,18.9,-17.6,0,977.7,977,977.7,8940
151,02:30,80,18.5,-17.5,0,977.7,977,977.7,9000
152,02:31,82,18.2,-17.5,0,977.7,977,977.7,9060
153,02:32,83,18.2,-17.6,0,977.7,977,977.7,9120
154,02:33,85,15.7,-17.6,0,977.6,977,977.6,9180
155,02:34,79,17.5,-17.7,0,977.6,977,977.6,9240
156,02:35,81,17.8,-17.8,0,977.6,977,977.6,9300
157,02:36,86,19,-17.8,0,977.6,977,977.6,9360
158,02:37,82,17.6,-17.8,0,977.7,977,977.7,9420
159,02:38,79,17.6,-17.7,0,977.7,977,977.7,9480
160,02:39,80,16.9,-17.6,0,977.7,977,977.7,9540
161,02:40,85,17.2,-17.4,0,977.7,977,977.7,9600
162,02:41,88,17.6,-17.5,0,977.6,977,977.6,9660
163,02:42,86,20.1,-17.5,0,977.6,977,977.6,9720
164,02:43,86,21.1,-17.5,0,977.7,977,977.7,9780
165,02:44,87,21,-17.4,0,977.8,977.1,977.8,9840
166,02:45,84,20.7,-17.4,0,977.7,977,977.7,9900
167,02:46,83,19.3,-17.6,0,977.8,977,977.8,9960
168,02:47,78,18.2,-17.8,0,977.7,977,977.7,10020
169,02:48,80,16.3,-17.9,0,977.7,977,977.7,10080
170,02:49,77,15.8,-18,0,977.8,977.5,977.8,10140
171,02:50,78,15.7,-17.9,0,977.8,977.1,977.8,10200
172,02:51,82,16,-17.9,0,977.8,977.9,977.8,10260
173,02:52,79,15,-17.6,0,977.8,977.6,977.8,10320
174,02:53,77,16.1,-17.5,0,977.8,977.3,977.8,10380
175,02:54,77,16.8,-17.4,0,977.8,977.8,977.8,10440
176,02:55,77,18.2,-17.4,0,977.8,977.2,977.8,10500
177,02:56,75,17.2,-17.3,0,977.8,977.8,977.8,10560
178,02:57,79,16.5,-17.2,0,977.8,977.6,977.8,10620
179,02:58,75,15.2,-17.1,0,977.8,977.7,977.8,10680
180,02:59,77,16.7,-17.1,0,977.8,977.6,977.8,10740
181,03:00,70,16.9,-17.1,0,977.8,977.6,977.8,10800
182,03:01,63,16.9,-17.1,0,977.8,977.8,977.8,10860
183,03:02,58,15,-17.3,0,977.8,977.6,977.8,10920
184,03:03,69,14.6,-17.3,0,977.9,977.7,977.9,10980
185,03:04,72,15.2,-17.3,0,977.9,977.8,977.9,11040
186,03:05,76,16.3,-17.3,0,977.9,977.9,977.9,11100
187,03:06,78,14.3,-17.4,0,978,978,978,11160
188,03:07,77,14.9,-17.3,0,978,978,978,11220
189,03:08,77,14.6,-17.3,0,978,978,978,11280
190,03:09,81,14.9,-17.1,0,978,978,978,11340
191,03:10,85,16.1,-17,0,977.9,977.9,977.9,11400
192,03:11,86,17.5,-17,0,977.9,978,977.9,11460
193,03:12,88,20.4,-17,0,977.9,978,977.9,11520
194,03:13,90,20.4,-16.9,0,977.9,978,977.9,11580
195,03:14,88,17.8,-16.8,0,978,978,978,11640
196,03:15,89,16.6,-17.1,0,977.9,978,977.9,11700
197,03:16,79,14.6,-17.5,0,977.9,978,977.9,11760
198,03:17,71,16.1,-17.8,0,977.9,978,977.9,11820
199,03:18,74,15.5,-18,0,978,978,978,11880
200,03:19,75,17.2,-18.1,0,977.9,977.8,977.9,11940
201,03:20,73,16.4,-18.1,0,977.9,978,977.9,12000
202,03:21,81,17,-17.8,0,977.9,978,977.9,12060
203,03:22,76,15,-17.5,0,977.9,978,977.9,12120
204,03:23,86,14.5,-17.4,0,977.9,978,977.9,12180
205,03:24,82,16.3,-17.3,0,977.9,978,977.9,12240
206,03:25,85,16.5,-17.2,0,977.8,977.8,977.8,12300
207,03:26,88,17.1,-17.2,0,977.8,977.5,977.8,12360
208,03:27,88,18.2,-17.2,0,977.7,977,977.7,12420
209,03:28,92,21.1,-17.3,0,977.7,977,977.7,12480
210,03:29,87,19.8,-17.3,0,977.7,977,977.7,12540
211,03:30,83,19.5,-17.3,0,977.8,977.1,977.8,12600
212,03:31,87,20,-17.5,0,977.7,977.1,977.7,12660
213,03:32,87,20.6,-17.6,0,977.7,977,977.7,12720
