SR_NO,TIME_STR,WIND_DIR,WIND_SP,TEMP_DEG,DEWPOINT_DEG,PRESSURE_MBAR,QNH_MBAR,QFE_MBAR,TIME_VAL
1,00:00,79,12.8,-10.1,0,980.2,980,980.2,0
2,00:01,78,14.1,-10.1,0,980.3,980,980.3,60
3,00:02,76,13.6,-10,0,980.3,980,980.3,120
4,00:03,77,14.3,-10,0,980.2,980,980.2,180
5,00:04,78,13,-10,0,980.2,980,980.2,240
6,00:05,78,14.3,-10,0,980.2,980,980.2,300
7,00:06,79,14.6,-10,0,980.3,980,980.3,360
8,00:07,80,13.1,-10.1,0,980.2,980,980.2,420
9,00:08,75,12.6,-10.1,0,980.2,980,980.2,480
10,00:09,77,12.1,-10.1,0,980.2,980,980.2,540
11,00:10,78,13.6,-10.1,0,980.2,980,980.2,600
12,00:11,81,13.3,-10.1,0,980.2,980,980.2,660
13,00:12,82,13.5,-10.2,0,980.2,980,980.2,720
14,00:13,77,12.3,-10.2,0,980.2,980,980.2,780
15,00:14,80,13.8,-10.2,0,980.2,980,980.2,840
16,00:15,77,13.7,-10.2,0,980.3,980,980.3,900
17,00:16,79,14.7,-10.2,0,980.3,980,980.3,960
18,00:17,76,12.3,-10.2,0,980.2,980,980.2,1020
19,00:18,77,12.9,-10.2,0,980.2,980,980.2,1080
20,00:19,75,13.9,-10.2,0,980.2,980,980.2,1140
21,00:20,73,14.6,-10.2,0,980.3,980,980.3,1200
22,00:21,73,15.8,-10.2,0,980.3,980,980.3,1260
23,00:22,74,15.6,-10.2,0,980.3,980,980.3,1320
24,00:23,74,14.1,-10.3,0,980.2,980,980.2,1380
25,00:24,72,15.4,-10.3,0,980.3,980,980.3,1440
26,00:25,68,14.1,-10.4,0,980.3,980,980.3,1500
27,00:26,70,13.2,-10.4,0,980.3,980,980.3,1560
28,00:27,67,13.7,-10.5,0,980.3,980,980.3,1620
29,00:28,70,13.3,-10.5,0,980.3,980,980.3,1680
30,00:29,64,11.8,-10.5,0,980.3,980,980.3,1740
31,00:30,61,11.7,-10.5,0,980.3,980,980.3,1800
32,00:31,61,11.1,-10.6,0,980.3,980,980.3,1860
33,00:32,56,10.9,-10.6,0,980.3,980,980.3,1920
34,00:33,57,12,-10.7,0,980.3,980,980.3,1980
35,00:34,56,12.7,-10.7,0,980.3,980,980.3,2040
36,00:35,57,12,-10.8,0,980.3,980,980.3,2100
37,00:36,59,11.6,-10.9,0,980.3,980,980.3,2160
38,00:37,58,10.2,-10.9,0,980.3,980,980.3,2220
39,00:38,57,12.7,-10.9,0,980.3,980,980.3,2280
40,00:39,56,11.8,-10.9,0,980.3,980,980.3,2340
41,00:40,57,13,-10.9,0,980.3,980,980.3,2400
42,00:41,58,12.9,-10.9,0,980.3,980,980.3,2460
43,00:42,56,13.3,-10.9,0,980.3,980,980.3,2520
44,00:43,59,14.3,-10.9,0,980.3,980,980.3,2580
45,00:44,59,13.6,-10.9,0,980.3,980,980.3,2640
46,00:45,58,12.2,-10.9,0,980.3,980,980.3,2700
47,00:46,57,11.8,-11,0,980.3,980,980.3,2760
48,00:47,55,12.7,-11,0,980.3,980,980.3,2820
49,00:48,60,11.6,-11,0,980.3,980,980.3,2880
50,00:49,63,13,-10.9,0,980.3,980,980.3,2940
51,00:50,57,12.7,-11,0,980.3,980,980.3,3000
52,00:51,57,10.5,-11,0,980.3,980,980.3,3060
53,00:52,58,10.9,-11,0,980.3,980,980.3,3120
54,00:53,54,10.2,-11,0,980.3,980,980.3,3180
55,00:54,53,10.7,-11,0,980.3,980,980.3,3240
56,00:55,53,11.3,-11,0,980.3,980,980.3,3300
57,00:56,54,11.2,-10.9,0,980.2,980,980.2,3360
58,00:57,54,11,-10.9,0,980.3,980,980.3,3420
59,00:58,53,10.8,-10.9,0,980.3,980,980.3,3480
60,00:59,54,11.2,-10.9,0,980.2,980,980.2,3540
61,01:00,53,11.4,-10.8,0,980.2,980,980.2,3600
62,01:01,53,11.7,-10.8,0,980.2,980,980.2,3660
63,01:02,56,12.2,-10.8,0,980.2,980,980.2,3720
64,01:03,55,14.3,-10.8,0,980.2,980,980.2,3780
65,01:04,53,13.9,-10.8,0,980.1,980,980.1,3840
66,01:05,52,13,-10.7,0,980.1,980,980.1,3900
67,01:06,52,13.8,-10.7,0,980.2,980,980.2,3960
68,01:07,50,11.2,-10.6,0,980.2,980,980.2,4020
69,01:08,48,11.8,-10.6,0,980.2,980,980.2,4080
70,01:09,52,12.8,-10.6,0,980.2,980,980.2,4140
71,01:10,53,11.8,-10.6,0,980.2,980,980.2,4200
72,01:11,52,11.2,-10.6,0,980.2,980,980.2,4260
73,01:12,62,12,-10.6,0,980.2,980,980.2,4320
74,01:13,72,11.6,-10.5,0,980.3,980,980.3,4380
75,01:14,74,9.8,-10.5,0,980.2,980,980.2,4440
76,01:15,76,7.9,-10.5,0,980.2,980,980.2,4500
77,01:16,79,9.8,-10.5,0,980.2,980,980.2,4560
78,01:17,79,9.5,-10.5,0,980.2,980,980.2,4620
79,01:18,74,11,-10.5,0,980.1,980,980.1,4680
80,01:19,77,13.1,-10.5,0,980.1,980,980.1,4740
81,01:20,74,13.8,-10.4,0,980.1,980,980.1,4800
82,01:21,79,13,-10.4,0,980.1,980,980.1,4860
83,01:22,79,14.6,-10.4,0,980.1,980,980.1,4920
84,01:23,79,13.5,-10.4,0,980.1,980,980.1,4980
85,01:24,78,13,-10.3,0,980.1,980,980.1,5040
86,01:25,81,12.6,-10.4,0,980.1,980,980.1,5100
87,01:26,81,13.2,-10.3,0,980.1,980,980.1,5160
88,01:27,81,14.1,-10.4,0,980.1,980,980.1,5220
89,01:28,81,14.3,-10.3,0,980.1,980,980.1,5280
90,01:29,78,14.7,-10.3,0,980.1,980,980.1,5340
91,01:30,79,16,-10.3,0,980.1,980,980.1,5400
92,01:31,78,15,-10.3,0,980.1,980,980.1,5460
93,01:32,77,14.8,-10.3,0,980.1,980,980.1,5520
94,01:33,81,14.7,-10.2,0,980.1,980,980.1,5580
95,01:34,80,13.8,-10.2,0,980.1,980,980.1,5640
96,01:35,78,13.5,-10.2,0,980.1,980,980.1,5700
97,01:36,81,14.9,-10.2,0,980.1,980,980.1,5760
98,01:37,80,15.4,-10.2,0,980.1,980,980.1,5820
99,01:38,80,14.8,-10.1,0,980.1,980,980.1,5880
100,01:39,82,15.9,-10.2,0,980.1,980,980.1,5940
101,01:40,85,15.3,-10.2,0,980.1,980,980.1,6000
102,01:41,80,14.3,-10.1,0,980.1,980,980.1,6060
103,01:42,83,14,-10.2,0,980.2,980,980.2,6120
104,01:43,80,15.2,-10.2,0,980.1,980,980.1,6180
105,01:44,83,13.9,-10.2,0,980.2,980,980.2,6240
106,01:45,80,14.3,-10.2,0,980.1,980,980.1,6300
107,01:46,86,15,-10.2,0,980.1,980,980.1,6360
108,01:47,82,14.5,-10.2,0,980.1,980,980.1,6420
109,01:48,82,14.9,-10.2,0,980.1,980,980.1,6480
110,01:49,84,15.1,-10.2,0,980.1,980,980.1,6540
111,01:50,83,14.2,-10.2,0,980.1,980,980.1,6600
112,01:51,85,13.5,-10.2,0,980.1,980,980.1,6660
113,01:52,82,15.5,-10.2,0,980.1,980,980.1,6720
114,01:53,80,14.1,-10.2,0,980.1,980,980.1,6780
115,01:54,77,13.7,-10.2,0,980.1,980,980.1,6840
116,01:55,79,14.2,-10.2,0,980.2,980,980.2,6900
117,01:56,82,13.3,-10.1,0,980.1,980,980.1,6960
118,01:57,79,13.7,-10.1,0,980.1,980,980.1,7020
119,01:58,82,14.2,-10.1,0,980.1,980,980.1,7080
120,01:59,77,12.9,-10.1,0,980.1,980,980.1,7140
121,02:00,73,13.9,-10.1,0,980.1,980,980.1,7200
122,02:01,71,14,-10.1,0,980.2,980,980.2,7260
123,02:02,70,13.2,-10.1,0,980.2,980,980.2,7320
124,02:03,73,11.3,-10.1,0,980.2,980,980.2,7380
125,02:04,66,11.9,-10.1,0,980.2,980,980.2,7440
126,02:05,66,11.4,-10.1,0,980.1,980,980.1,7500
127,02:06,74,11.3,-10,0,980.2,980,980.2,7560
128,02:07,69,10.5,-10,0,980.2,980,980.2,7620
129,02:08,76,9.3,-10,0,980.2,980,980.2,7680
130,02:09,80,10,-10,0,980.1,980,980.1,7740
131,02:10,73,9.3,-10,0,980.1,980,980.1,7800
132,02:11,79,10.5,-10,0,980.1,980,980.1,7860
133,02:12,73,11.4,-10,0,980.1,980,980.1,7920
134,02:13,68,10.5,-10,0,980.1,980,980.1,7980
135,02:14,77,10.6,-10,0,980.1,980,980.1,8040
136,02:15,74,10.7,-10,0,980.1,980,980.1,8100
137,02:16,73,11.6,-10,0,980.1,980,980.1,8160
138,02:17,72,12,-10,0,980.1,980,980.1,8220
139,02:18,74,13.6,-9.9,0,980,980,980,8280
140,02:19,68,9.2,-9.9,0,980,980,980,8340
141,02:20,72,10.3,-9.9,0,980,980,980,8400
142,02:21,65,13.5,-9.9,0,980,980,980,8460
143,02:22,69,11.7,-9.8,0,980,980,980,8520
144,02:23,70,12.3,-9.8,0,980,980,980,8580
145,02:24,76,12,-9.8,0,980,980,980,8640
146,02:25,60,11.9,-9.8,0,980,980,980,8700
147,02:26,61,9.6,-9.8,0,980,980,980,8760
148,02:27,71,11.8,-9.8,0,980,980,980,8820
149,02:28,68,13.1,-9.8,0,980,980,980,8880
150,02:29,76,13.1,-9.8,0,980,980,980,8940
151,02:30,74,11,-9.8,0,980,980,980,9000
152,02:31,71,9,-9.8,0,980,980,980,9060
153,02:32,75,9.9,-9.8,0,980,980,980,9120
154,02:33,75,10.5,-9.8,0,980,980,980,9180
155,02:34,73,9.5,-9.8,0,980,980,980,9240
156,02:35,75,10.2,-9.8,0,979.9,980,979.9,9300
157,02:36,83,10.8,-9.8,0,979.9,979.9,979.9,9360
158,02:37,79,10.8,-9.9,0,979.9,980,979.9,9420
159,02:38,77,9.7,-9.9,0,979.9,980,979.9,9480
160,02:39,77,12,-9.9,0,979.9,979.9,979.9,9540
161,02:40,76,10.7,-9.9,0,979.9,980,979.9,9600
162,02:41,76,11,-9.9,0,979.9,980,979.9,9660
163,02:42,76,11.8,-9.9,0,979.9,980,979.9,9720
164,02:43,74,11.1,-9.9,0,979.8,979.8,979.8,9780
165,02:44,81,11.3,-9.9,0,979.8,979.4,979.8,9840
166,02:45,78,11.5,-9.9,0,979.8,979.4,979.8,9900
167,02:46,78,12.3,-9.9,0,979.8,979.7,979.8,9960
168,02:47,78,11.7,-9.9,0,979.8,979.5,979.8,10020
169,02:48,79,11.8,-9.8,0,979.8,979.6,979.8,10080
170,02:49,77,11.3,-9.8,0,979.8,979.6,979.8,10140
171,02:50,68,11.6,-9.8,0,979.8,979.6,979.8,10200
172,02:51,66,12.1,-9.8,0,979.8,979.6,979.8,10260
173,02:52,80,10.4,-9.8,0,979.8,979.7,979.8,10320
174,02:53,78,10.5,-9.8,0,979.8,979.7,979.8,10380
175,02:54,77,9.5,-9.8,0,979.8,979.7,979.8,10440
176,02:55,80,9.5,-9.7,0,979.8,979.1,979.8,10500
177,02:56,73,9.1,-9.7,0,979.8,979.1,979.8,10560
178,02:57,72,9.5,-9.7,0,979.7,979,979.7,10620
179,02:58,55,10.7,-9.7,0,979.7,979,979.7,10680
180,02:59,57,11.3,-9.7,0,979.7,979,979.7,10740
181,03:00,64,11.6,-9.7,0,979.8,979,979.8,10800
182,03:01,62,12.4,-9.6,0,979.8,979,979.8,10860
183,03:02,60,12.7,-9.6,0,979.7,979,979.7,10920
184,03:03,61,11.3,-9.6,0,979.7,979,979.7,10980
185,03:04,60,9.8,-9.5,0,979.7,979,979.7,11040
186,03:05,61,11.5,-9.5,0,979.7,979,979.7,11100
187,03:06,72,13.7,-9.5,0,979.7,979,979.7,11160
188,03:07,70,14.4,-9.5,0,979.7,979,979.7,11220
189,03:08,74,14.5,-9.5,0,979.7,979,979.7,11280
190,03:09,71,14.4,-9.4,0,979.7,979,979.7,11340
191,03:10,65,12.4,-9.4,0,979.7,979,979.7,11400
192,03:11,69,14,-9.4,0,979.6,979,979.6,11460
193,03:12,69,12.6,-9.3,0,979.7,979,979.7,11520
194,03:13,64,12.3,-9.3,0,979.7,979,979.7,11580
195,03:14,68,13.5,-9.3,0,979.6,979,979.6,11640
196,03:15,74,15.5,-9.3,0,979.6,979,979.6,11700
197,03:16,67,16.4,-9.3,0,979.7,979,979.7,11760
198,03:17,65,14.7,-9.2,0,979.6,979,979.6,11820
199,03:18,72,17,-9.3,0,979.7,979,979.7,11880
200,03:19,68,16.3,-9.3,0,979.7,979,979.7,11940
201,03:20,67,15.7,-9.2,0,979.7,979,979.7,12000
202,03:21,70,14.3,-9.3,0,979.7,979,979.7,12060
203,03:22,67,17.6,-9.2,0,979.7,979,979.7,12120
204,03:23,64,15.1,-9.2,0,979.8,979,979.8,12180
205,03:24,70,15.7,-9.2,0,979.7,979,979.7,12240
206,03:25,65,13.5,-9.2,0,979.7,979,979.7,12300
207,03:26,68,14.9,-9.2,0,979.7,979,979.7,12360
208,03:27,75,15.1,-9.2,0,979.8,979,979.8,12420
209,03:28,64,12.6,-9.2,0,979.7,979,979.7,12480
210,03:29,74,12.4,-9.2,0,979.8,979,979.8,12540
211,03:30,74,12.6,-9.2,0,979.7,979,979.7,12600
212,03:31,77,11.1,-9.2,0,979.7,979,979.7,12660
213,03:32,68,10.9,-9.2,0,979.6,979,979.6,12720
214,03:33,59,11.9,-9.2,0,979.7,979,979.7,12780
215,03:34,55,11.9,-9.3,0,979.7,979,979.7,12840
216,03:35,54,13.2,-9.3,0,979.7,979,979.7,12900
217,03:36,55,14.4,-9.3,0,979.6,979,979.6,12960
218,03:37,54,12.5,-9.3,0,979.6,979,979.6,13020
219,03:38,59,11.5,-9.3,0,979.6,979,979.6,13080
220,03:39,63,13.9,-9.3,0,979.7,979,979.7,13140
221,03:40,62,12.1,-9.3,0,979.6,979,979.6,13200
222,03:41,55,11.7,-9.3,0,979.6,979,979.6,13260
223,03:42,57,13.2,-9.3,0,979.5,979,979.5,13320
224,03:43,51,10,-9.3,0,979.6,979,979.6,13380
225,03:44,53,11.6,-9.3,0,979.6,979,979.6,13440
226,03:45,65,12.3,-9.4,0,979.6,979,979.6,13500
227,03:46,65,11.4,-9.3,0,979.6,979,979.6,13560
228,03:47,77,11.2,-9.3,0,979.5,979,979.5,13620
229,03:48,80,11.8,-9.3,0,979.6,979,979.6,13680
230,03:49,77,11.2,-9.3,0,979.6,979,979.6,13740
231,03:50,68,8.9,-9.3,0,979.6,979,979.6,13800
232,03:51,74,9.8,-9.3,0,979.5,979,979.5,13860
233,03:52,78,10.1,-9.2,0,979.5,979,979.5,13920
234,03:53,78,9.3,-9.3,0,979.5,979,979.5,13980
235,03:54,73,9.2,-9.3,0,979.5,979,979.5,14040
236,03:55,71,10.8,-9.3,0,979.5,979,979.5,14100
237,03:56,70,11.2,-9.2,0,979.5,979,979.5,14160
238,03:57,60,10.5,-9.2,0,979.5,979,979.5,14220
239,03:58,49,11.9,-9.2,0,979.4,979,979.4,14280
240,03:59,51,11.2,-9.2,0,979.4,979,979.4,14340
241,04:00,52,10.5,-9.2,0,979.3,979,979.3,14400
242,04:01,51,8.7,-9.3,0,979.3,979,979.3,14460
243,04:02,50,8.9,-9.3,0,979.3,979,979.3,14520
244,04:03,49,8.3,-9.3,0,979.3,979,979.3,14580
245,04:04,53,11,-9.3,0,979.3,979,979.3,14640
246,04:05,53,9.6,-9.3,0,979.3,979,979.3,14700
247,04:06,51,8.9,-9.3,0,979.2,979,979.2,14760
248,04:07,53,10.4,-9.4,0,979.2,979,979.2,14820
249,04:08,52,11.1,-9.3,0,979.2,979,979.2,14880
250,04:09,54,11.7,-9.4,0,979.2,979,979.2,14940
251,04:10,50,12.4,-9.4,0,979.1,979,979.1,15000
252,04:11,52,14.2,-9.4,0,979.1,979,979.1,15060
253,04:12,51,14.9,-9.3,0,979.1,979,979.1,15120
254,04:13,50,13.5,-9.2,0,979.1,979,979.1,15180
255,04:14,54,11.5,-9.2,0,979.1,979,979.1,15240
256,04:15,55,11,-9.3,0,979.1,979,979.1,15300
257,04:16,51,10.6,-9.2,0,979.1,979,979.1,15360
258,04:17,54,11.7,-9.2,0,979.1,979,979.1,15420
259,04:18,55,11.8,-9.2,0,979,979,979,15480
260,04:19,54,12.7,-9.2,0,979,979,979,15540
261,04:20,53,11.4,-9.2,0,979,979,979,15600
262,04:21,53,12.1,-9.2,0,979,979,979,15660
263,04:22,55,12.4,-9.1,0,979,979,979,15720
264,04:23,56,11.7,-9.1,0,978.9,979,978.9,15780
265,04:24,60,11.3,-9.1,0,978.9,979,978.9,15840
266,04:25,62,10.5,-9.1,0,978.9,979,978.9,15900
267,04:26,58,11.5,-9.1,0,978.9,979,978.9,15960
268,04:27,56,13.1,-9.1,0,978.9,979,978.9,16020
269,04:28,56,12.5,-9.1,0,978.9,979,978.9,16080
270,04:29,64,12.9,-9,0,978.9,979,978.9,16140
271,04:30,66,11,-9,0,978.9,979,978.9,16200
272,04:31,66,12.3,-8.9,0,978.9,979,978.9,16260
273,04:32,83,10.8,-8.9,0,979,979,979,16320
274,04:33,79,9.7,-8.9,0,979,979,979,16380
275,04:34,77,9.1,-8.9,0,978.9,979,978.9,16440
276,04:35,75,7.6,-8.9,0,978.9,978.9,978.9,16500
277,04:36,79,8.5,-8.9,0,978.9,979,978.9,16560
278,04:37,78,10.1,-9,0,978.8,978.6,978.8,16620
279,04:38,77,13,-9,0,978.8,978.4,978.8,16680
280,04:39,75,14.6,-8.9,0,978.8,978,978.8,16740
281,04:40,74,14.2,-8.8,0,978.7,978,978.7,16800
282,04:41,77,13.4,-8.8,0,978.6,978,978.6,16860
283,04:42,78,12.8,-8.8,0,978.7,978,978.7,16920
284,04:43,76,13.8,-8.8,0,978.6,978,978.6,16980
285,04:44,77,14,-8.7,0,978.6,978,978.6,17040
286,04:45,77,15.8,-8.7,0,978.7,978,978.7,17100
287,04:46,74,14.4,-8.6,0,978.7,978,978.7,17160
288,04:47,75,13.2,-8.6,0,978.7,978,978.7,17220
289,04:48,70,15.7,-8.6,0,978.7,978,978.7,17280
290,04:49,74,13.6,-8.6,0,978.7,978,978.7,17340
291,04:50,70,14.5,-8.6,0,978.7,978,978.7,17400
292,04:51,53,13.8,-8.6,0,978.7,978,978.7,17460
293,04:52,55,12.5,-8.5,0,978.6,978,978.6,17520
294,04:53,57,14,-8.5,0,978.6,978,978.6,17580
295,04:54,49,14.7,-8.5,0,978.6,978,978.6,17640
296,04:55,51,14.7,-8.4,0,978.6,978,978.6,17700
297,04:56,52,15.3,-8.4,0,978.6,978,978.6,17760
298,04:57,51,14.1,-8.4,0,978.6,978,978.6,17820
299,04:58,54,13.8,-8.4,0,978.6,978,978.6,17880
300,04:59,57,13.7,-8.4,0,978.6,978,978.6,17940
301,05:00,60,13.3,-8.4,0,978.6,978,978.6,18000
302,05:01,59,12.7,-8.4,0,978.6,978,978.6,18060
303,05:02,63,12.5,-8.4,0,978.6,978,978.6,18120
304,05:03,68,14.4,-8.3,0,978.6,978,978.6,18180
305,05:04,73,14.7,-8.3,0,978.6,978,978.6,18240
306,05:05,75,14.4,-8.2,0,978.6,978,978.6,18300
307,05:06,63,12.6,-8.2,0,978.6,978,978.6,18360
308,05:07,57,11.1,-8.2,0,978.6,978,978.6,18420
309,05:08,54,13.7,-8.2,0,978.6,978,978.6,18480
310,05:09,61,12.4,-8.1,0,978.6,978,978.6,18540
311,05:10,56,11.8,-8.1,0,978.6,978,978.6,18600
312,05:11,70,12.1,-8.1,0,978.6,978,978.6,18660
313,05:12,63,12.4,-8.1,0,978.5,978,978.5,18720
314,05:13,59,14.3,-8.1,0,978.5,978,978.5,18780
