SR_NO,TIME_STR,WIND_DIR,WIND_SP,TEMP_DEG,DEWPOINT_DEG,PRESSURE_MBAR,QNH_MBAR,QFE_MBAR,TIME_VAL
1,00:00,124,6.7,-9.1,0,984.8,984,984.8,0
2,00:01,123,6.6,-9.1,0,984.8,984,984.8,60
3,00:02,122,6.5,-9.0,0,984.8,984,984.8,120
4,00:03,120,6.2,-9.0,0,984.8,984,984.8,180
5,00:04,120,6.2,-9.1,0,984.8,984,984.8,240
6,00:05,120,6.2,-9.0,0,984.8,984,984.8,300
7,00:06,121,6.3,-9.0,0,984.8,984,984.8,360
8,00:07,121,6,-9.0,0,984.8,984,984.8,420
9,00:08,120,5.8,-9.0,0,984.8,984,984.8,480
10,00:09,119,5.7,-9.0,0,984.8,984,984.8,540
11,00:10,121,5.3,-9.0,0,984.8,984,984.8,600
12,00:11,115,5.3,-9.0,0,984.8,984,984.8,660
13,00:12,110,5.1,-9.0,0,984.8,984,984.8,720
14,00:13,112,5,-9.0,0,984.8,984,984.8,780
15,00:14,115,5.1,-9.0,0,984.7,984,984.7,840
16,00:15,122,5.2,-9.0,0,984.7,984,984.7,900
17,00:16,120,5.3,-9.0,0,984.7,984,984.7,960
18,00:17,122,5,-9.0,0,984.7,984,984.7,1020
19,00:18,119,4.8,-9.0,0,984.7,984,984.7,1080
20,00:19,108,4.7,-8.9,0,984.7,984,984.7,1140
21,00:20,115,4.6,-9.0,0,984.7,984,984.7,1200
22,00:21,114,4.4,-9.0,0,984.7,984,984.7,1260
23,00:22,103,4.2,-9.0,0,984.7,984,984.7,1320
24,00:23,106,4.2,-8.9,0,984.7,984,984.7,1380
25,00:24,112,4.3,-8.9,0,984.7,984,984.7,1440
26,00:25,108,4.2,-8.9,0,984.7,984,984.7,1500
27,00:26,103,4,-8.9,0,984.7,984,984.7,1560
28,00:27,113,3.8,-8.8,0,984.7,984,984.7,1620
29,00:28,134,3.7,-8.8,0,984.7,984,984.7,1680
30,00:29,128,3.6,-8.8,0,984.7,984,984.7,1740
31,00:30,123,3.4,-8.7,0,984.7,984,984.7,1800
32,00:31,143,3.3,-8.7,0,984.7,984,984.7,1860
33,00:32,164,3.3,-8.7,0,984.7,984,984.7,1920
34,00:33,190,3.4,-8.8,0,984.7,984,984.7,1980
35,00:34,204,3.4,-8.8,0,984.7,984,984.7,2040
36,00:35,216,3.5,-8.8,0,984.7,984,984.7,2100
37,00:36,229,3.6,-8.7,0,984.7,984,984.7,2160
38,00:37,241,3.8,-8.8,0,984.7,984,984.7,2220
39,00:38,238,4,-8.8,0,984.7,984,984.7,2280
40,00:39,231,3.8,-8.8,0,984.7,984,984.7,2340
41,00:40,229,3.7,-8.8,0,984.7,984,984.7,2400
42,00:41,234,3.4,-8.8,0,984.7,984,984.7,2460
43,00:42,232,3.7,-8.8,0,984.7,984,984.7,2520
44,00:43,240,3.8,-8.8,0,984.7,984,984.7,2580
45,00:44,244,3.9,-8.8,0,984.7,984,984.7,2640
46,00:45,223,3.7,-8.8,0,984.7,984,984.7,2700
47,00:46,219,4.3,-8.8,0,984.7,984,984.7,2760
48,00:47,220,5,-8.8,0,984.7,984,984.7,2820
49,00:48,215,5.2,-8.8,0,984.7,984,984.7,2880
50,00:49,210,5,-8.8,0,984.7,984,984.7,2940
51,00:50,199,5.1,-8.7,0,984.7,984,984.7,3000
52,00:51,193,5.1,-8.7,0,984.7,984,984.7,3060
53,00:52,190,4.9,-8.7,0,984.7,984,984.7,3120
54,00:53,192,5,-8.7,0,984.7,984,984.7,3180
55,00:54,188,5.3,-8.7,0,984.7,984,984.7,3240
56,00:55,185,5.7,-8.7,0,984.7,984,984.7,3300
57,00:56,183,5.8,-8.8,0,984.7,984,984.7,3360
58,00:57,187,5.8,-8.8,0,984.7,984,984.7,3420
59,00:58,184,6.1,-8.8,0,984.7,984,984.7,3480
60,00:59,180,6.5,-8.8,0,984.7,984,984.7,3540
61,01:00,179,6,-8.7,0,984.7,984,984.7,3600
62,01:01,175,5.9,-8.7,0,984.7,984,984.7,3660
63,01:02,171,6,-8.7,0,984.7,984,984.7,3720
64,01:03,165,6,-8.7,0,984.6,984,984.6,3780
65,01:04,163,5.8,-8.7,0,984.6,984,984.6,3840
66,01:05,164,5.9,-8.7,0,984.6,984,984.6,3900
67,01:06,163,5.6,-8.7,0,984.6,984,984.6,3960
68,01:07,157,5.6,-8.7,0,984.6,984,984.6,4020
